Rank1;Ordinal1;Functional1;gaussian1;categorical1;poisson1
1, 2, 3, 4;1;45.3991401474923:1.84434201187057,32.9866934684105:6.80415404958375,27.7596365311183:8.88322304495762,10.4216554667801:4.18386783161258,20.998726785183:8.39265580279322,33.746837254148:6.51949256232112,47.71933327429:0.906474124722105,20.9009264246561:8.35864973363774,24.4459893554449:9.7692962879114,11.4722701488063:4.57493111432856,44.7914694319479:2.07218456504798,47.2174858441576:1.11966273716704,16.9478672556579:6.78603845335874,35.6207900913432:5.74187984720282,24.2944159777835:9.72345040032175,4.77265923982486:1.92103885075508,34.2163917608559:6.31816184326764,8.28443359350786:3.29813399436559,7.63770366320387:3.04743346431865,8.62517056521028:3.42971522578395;-1.65555235450192;3;9
1, 4, 2, 3;4;30.892151943408:2.3440445722095,38.1298906402662:5.25545534222947,2.11767822038382:9.15453156347628,20.1710200402886:1.95165507844441,8.78270531538874:6.50060006529042,9.22368102474138:6.31439700131177,21.1569728213362:1.52998206085654,6.39663033653051:7.43473413905915,36.0865621478297:4.43372915750464,13.1347314105369:4.75033290883762,14.9493531207554:4.01321578961901,14.9194576893933:4.01352108963697,21.911814971827:1.22932086654643,1.45542427198961:9.41917182205834,5.69934147642925:7.72783457887699,4.19753019232303:8.3329765166096,20.9963873261586:1.59526424440833,33.4910924662836:3.39522540153246,38.3110487367958:5.33713516304214,29.3387667043135:1.74916469452162;2.51454591828586;4;4
4, 3, 2, 1;4;13.383867230732:4.65644310182504,16.7278719716705:3.31420176860071,22.5861452403478:0.97307316370912,5.00701750861481:8.00270992485906,17.4947602092288:2.99185483179047,26.4278448652476:0.575302371472184,15.0062396423891:3.98080578502319,10.7818654854782:5.67629165561842,18.7069870065898:2.51422050560991,11.944547155872:5.21560529917121,14.4769723294303:4.22468686655419,25.0720334472135:0.0194057490435085,40.7882706495002:6.29580992210924,7.35529483063146:7.05505763990152,37.2801478835754:4.91968142196525,24.8973637120798:-0.0402868558166182,18.9156613079831:2.43938718583016,26.115389179904:0.448410558716379,7.67983983969316:6.9336076796237,10.4338345001452:5.83345888023677;1.52911107322171;4;3
1, 3, 2, 4;1;39.5246565458365:4.21260851256295,14.1268360312097:5.64851621098964,29.0046449517831:8.3940823355495,46.0187182528898:1.59632051700751,49.1626090253703:0.336299211181197,27.9205268248916:8.83850017765323,28.2779595814645:8.67753942269588,47.4627133342437:1.01782927959291,22.9426472447813:9.18387304575267,11.9106993544847:4.76757733746191,41.1333413678221:3.55901762000508,13.9167643501423:5.56118488808246,2.24782669683918:0.878286131418226,17.8843792178668:7.1399715857063,22.7101559168659:9.09438805799496,4.86313942819834:1.95493536695792,8.63047861494124:3.46169771257797,18.5615582740866:7.42228440128215,5.39016559487209:2.15971837180725,19.6301169111393:7.84238295125387;-0.28154241628548;4;5
4, 2, 3, 1;4;33.4588905796409:3.3825378921466,3.82902472047135:8.47983901308515,29.7784084337763:1.90600561352009,15.4599359375425:3.82172055566408,45.549018739257:8.20350400625512,5.05068227648735:7.96607441211537,5.25737695861608:7.90624969051794,25.4092301940545:0.158626866576462,36.2539187888615:4.48229396115724,31.6370919463225:2.65344017306185,31.7946471273899:2.72649665772651,41.2035731947981:6.48170430604518,35.7536224997602:4.29415208797668,12.7653032774106:4.89227545093391,4.04859457630664:8.39584215650599,2.18253107741475:9.13974088911954,18.1534032220952:2.73861774465946,47.1680021844804:8.8828816328138,38.3184133912437:5.32127864300354,5.50137518439442:7.79503716777644;-0.715679137758266;2;4
4, 1, 2, 3;1;31.6133483778685:7.36449014110196,34.9888978060335:5.99715066136201,23.5332693671808:9.40995488751281,39.9786029360257:4.00145394402417,40.6747574452311:3.74380802627611,43.1852070614696:2.70959681240167,12.4001899850555:4.96335273264268,9.53513478161767:3.80674686136221,37.5287036877126:4.98931357260637,15.3743488132022:6.13964052250959,34.753879706841:6.09128706035599,17.3420797102153:6.92998664256439,45.6252627191134:1.733007639218,21.3436154066585:8.54001498641322,30.3116582566872:7.88181520666578,22.5474278558977:9.00424717537889,46.0224783164449:1.58912196355656,11.4076084108092:4.5530818982551,3.658021974843:1.48177974876923,12.2323996503837:4.89240399674674;1.24441649267556;1;9
1, 4, 2, 3;1;1.69620271772146:0.665937037745282,39.1053952509537:4.34700496048072,19.2547237500548:7.68707446832227,6.54901027446613:2.62894013698529,46.7491794377565:1.29975690319222,31.494903145358:7.40248127277225,48.926102463156:0.424452288586402,17.8237198968418:7.13559178693364,0.915971864014864:0.361904438717793,1.97118342621252:0.78001619188269,46.4085514191538:1.43670555563675,48.0624358053319:0.757750040334483,28.1781370169483:8.7326407961544,40.4281016439199:3.82663692804124,28.3575510256924:8.63691769197591,47.7987816208042:0.873928914583058,15.660810819827:6.24598762941083,31.5568439778872:7.37276870336598,18.1572010973468:7.25089367937238,25.1524244667962:9.92722638563141;-1.81948324403953;3;7
3, 1, 4, 2;1;40.6218942254782:3.74452473891892,45.769246481359:1.68465524342908,24.6339872828685:9.85476447525025,36.9666018523276:5.21471870628283,31.2973070540465:7.48427497054839,38.7936027720571:4.46950138307563,18.3084154501557:7.35161973228901,2.52656895900145:1.00935109241224,5.67728746682405:2.26053645819643,12.6277589006349:5.04033477125748,24.2585555417463:9.68820500555857,7.2848032345064:2.9228099851536,37.0809889864177:5.17615493256937,34.957160812337:6.03598795296958,30.281473044306:7.87064883505202,7.53887731116265:3.02648636329301,20.9604806732386:8.39075392344443,25.399684230797:9.84078359013021,1.82989093009382:0.741784373641819,5.68984918063506:2.28393873769603;-1.2173667941687;3;3
2, 1, 4, 3;4;16.5051453397609:3.4072451664593,48.9488050690852:9.57120525481868,30.4232305032201:2.15882655484389,34.8023567581549:3.91638797522903,6.61750448634848:7.33709188249767,40.2419853489846:6.08335297608519,23.7391992937773:0.518684214541689,32.3775750119239:2.96484475265504,36.6286933422089:4.67485141619987,22.8220260352828:0.859838565411224,31.1017962172627:2.43693362030168,16.6482541011646:3.34209940701566,43.9182470086962:7.57112318626906,32.3436817154288:2.94187175259383,8.68598792003468:6.52229174135015,24.3350842385553:0.255570147961723,4.93978576269001:8.03119011187625,41.8342790566385:6.739398848227,8.62644698936492:6.54887844589432,14.6183064673096:4.17980903532465;0.801643535777675;2;2
1, 2, 3, 4;1;39.552886004094:4.18041531255982,5.80131154274568:2.31659952442916,39.4882388180122:4.21598427320591,13.3392537827604:5.34522751943368,49.8981759767048:0.0312403357980396,39.7571656387299:4.10647858246828,10.5452224961482:4.19955005437077,6.77429612260312:2.7080407217725,9.53216925263405:3.83808797080598,22.2374420147389:8.90248406402064,36.1123720183969:5.55698309371153,26.3093026354909:9.45710670493812,13.4950067265891:5.402148229602,14.2910563852638:5.73016932173828,28.6132091772743:8.56403429028044,24.7273964574561:9.90069266514956,5.51939057186246:2.21738290456378,31.380568316672:7.44883148579417,45.2009453088976:1.91985340257154,45.3227595426142:1.85491683696649;-0.485401256038415;1;7
3, 1, 2, 4;1;43.017897719983:2.79768395531792,40.1135044288822:3.95586195209883,25.1878508250229:9.93014247617426,20.5516911344603:8.22383762756474,42.4855973105878:3.0098901897854,4.63900319300592:1.8529636398511,43.6464673373848:2.54826798064054,12.1025283471681:4.83850066074017,43.3885684469715:2.65220675792198,13.5092081269249:5.39723444496681,46.3072310085408:1.47553073718425,47.6433142903261:0.944770471844293,45.2501250081696:1.90667185806382,0.24002775317058:0.10634399138097,48.7220863578841:0.513281419448693,16.9045364367776:6.76943032351702,34.8014313378371:6.08588956381079,12.7258866443299:5.07851207452572,14.7554452065378:5.89669038843644,1.82584865251556:0.740974016904319;-0.636096752605133;1;10
1, 2, 4, 3;1;47.435699577909:1.03203102010343,49.843689694535:0.0680451673720245,27.9921569745056:8.78188326984115,38.5298205190338:4.59484085405913,18.9860722748563:7.59200458453109,3.11295783612877:1.24028546899206,4.28042713319883:1.71510073648976,13.012609409634:5.20511526834217,11.995219567325:4.79158394748922,14.6242795744911:5.86439474038385,9.79488674784079:3.93281299184859,32.6612514560111:6.94088444453814,45.5516689806245:1.79180304190053,3.74148837290704:1.49239072194775,7.77603037422523:3.10132366095132,46.5049065183848:1.4005226225224,12.0276439120062:4.81002888621882,49.8233519378118:0.0795198557402425,10.2528450079262:4.08181882434439,24.8512854566798:9.94781598957458;-0.224045339439431;1;5
4, 3, 2, 1;?;19.5687393075787:2.17097856757976,30.6847588741221:2.27604223187093,16.1357143661007:3.54985122718461,45.0789065333083:8.03534493550689,48.9500935073011:9.58326880291622,43.6225001467392:7.44418256413659,11.9567646412179:5.21958653809128,37.586187501438:5.01940918704322,41.8359671370126:6.74282330214523,22.3932800116017:1.03811435799448,8.27430123463273:6.68522107639223,29.6072634751908:1.83324074025091,11.8364953086711:5.27187741486494,43.5821570688859:7.43749271025436,29.800135595724:1.91913441114107,44.4638975081034:7.77496077742821,31.416831642855:2.56042118417927,47.1402097144164:8.85317775938818,18.0024518980645:2.80787742941489,23.3356592594646:0.68851902950829;0.939801265310201;4;6
4, 3, 2, 1;4;41.8071850435808:6.73287190470326,12.3258459498174:5.08179054346302,47.773447423242:9.11234513944128,18.3826531516388:2.64550124867148,27.2094691521488:0.87920775444629,5.32909182365984:7.87309073047064,42.1314733452164:6.85212822129319,27.8199738357216:1.11541384748637,44.5256329840049:7.81233244918085,30.8010434615426:2.3131591606944,20.7623666035943:1.69007529228438,45.106398453936:8.03723755757042,47.4056412349455:8.96164660041237,28.6568932118826:1.47955202178321,25.6778662907891:0.295357774140922,28.9200703497045:1.55807814348269,29.1321522672661:1.66231995611329,24.162736791186:0.34739593211295,2.12720209965482:9.16927840803982,11.2406857428141:5.50629275168608;-0.0484725879152465;1;6
4, 2, 3, 1;4;0.749973650090396:9.7044074130758,37.6923174015246:5.05420258925159,8.95131829893216:6.40413566270541,29.4524449040182:1.80166957999342,29.7233712510206:1.88288410139997,17.9143824731:2.81166025201358,18.9513578778133:2.40277447454505,28.9405547315255:1.58850711171067,27.9619660810567:1.1786803900739,15.679701929912:3.73107795157779,35.1933060330339:4.08827120252303,18.098360823933:2.74931012752764,42.2245008638129:6.89176013063155,41.6475783102214:6.63402239959404,24.9931833939627:-0.0166877694568823,3.65467339288443:8.54316948843613,20.0037637492642:1.99152826212948,17.0248742913827:3.19969225331125,4.11064386134967:8.36342837494964,18.5131689184345:2.60293463899838;1.15172336483547;2;3
4, 3, 2, 1;?;2.93916364898905:8.81925501964096,7.32629830017686:7.08555012999576,29.6888354816474:1.86456946264197,36.7220523767173:4.67809099548489,28.8816821877845:1.54910219738353,8.90665677143261:6.44716748776022,6.80179545888677:7.28777312917757,41.7170022847131:6.69417105570818,32.7481021173298:3.09302776772345,6.92082406021655:7.21765664831431,39.6413623355329:5.8452391204021,30.8523298124783:2.33898044069111,22.4931282224134:0.984195134105683,44.2168863257393:7.69852798791044,34.6773898345418:3.88219439459628,41.5434608352371:6.61453750013872,11.7522620712407:5.28950692078634,26.9945357809775:0.798691900421407,30.328920437023:2.13182906900576,34.9860296119004:3.99381644759239;0.369672071756171;4;5
4, 2, 3, 1;3;12.5994614325464:4.94523541126814,31.4676663721912:2.59475425308041,27.7520574745722:1.0877622735345,26.9292245269753:0.769642271364662,15.9594416967593:3.60997538659015,45.8496013539843:8.32565489863904,38.4356739697978:5.36940223881185,41.0123022855259:6.39179317016579,0.573752180207521:9.77515462692137,25.3171273856424:0.100079641820936,9.96126695536077:6.01846587634772,12.8288965206593:4.86548402897441,43.5528664966114:7.41432423117692,19.5283808163367:2.18287857679872,7.05814111279324:7.1923287073833,42.6006862195209:7.03921736238015,47.5424893898889:9.02511915887324,15.3634056565352:3.84824332225378,0.371626601554453:9.85445293502686,4.98803409282118:8.01104080938389;0.339669981641599;3;3
4, 3, 1, 2;4;4.92512782802805:8.0279696380398,35.0664484896697:4.02208891940105,10.9298420371488:5.62997860148663,28.4126343089156:1.3518622735378,35.464909276925:4.16963121969841,32.2895037592389:2.90791547806662,16.3005111506209:3.47921309276996,15.7769676297903:3.70314561093786,26.5048747765832:0.6159379968747,24.021197645925:0.389816900191257,27.1542429574765:0.85501557795824,6.14569574827328:7.53286191754959,2.54902539309114:8.95345764646513,14.1758748563007:4.34278664475038,39.2470280989073:5.68643386991476,11.6048890398815:5.33329280133413,7.33177905203775:7.07158014611931,42.9273698362522:7.18237413591283,20.2050097286701:1.91854064505562,2.79935876606032:8.88142245549954;-0.310497432616434;3;6
3, 4, 2, 1;4;40.9652471775189:6.38159721445839,35.071464558132:4.04063863916525,42.9282127297483:7.17658219432078,48.5616458812729:9.41359156830831,39.9090044084005:5.95711100363269,15.9115012967959:3.63209871849783,3.79706409294158:8.47590180084953,5.63112527597696:7.74498648286152,29.2982637765817:1.72641011846253,14.3083435134031:4.27570430426217,45.697274140548:8.28090611377271,33.4544832701795:3.37181468262585,35.8058787183836:4.31390388610952,10.9915090491995:5.62668014967145,21.0903507308103:1.56600484168882,34.7140275291167:3.87852233194985,47.9997304268181:9.19218131065558,19.9121121200733:2.03492265632729,36.7433027247898:4.69063931654976,49.7536411741748:9.89920034387411;0.393459878433444;?;4
4, 2, 3, 1;3;17.4063325161114:3.04890688137458,35.811445908621:4.32424715649665,37.1399389579892:4.86659039569996,40.4725574539043:6.20641991222981,18.0760250310414:2.76082101323854,33.4177720127627:3.35248895548897,22.896764241159:0.841979706291889,13.4416655753739:4.62744423451842,18.6215446912684:2.56264037969995,19.3535637808964:2.27023310909707,9.5450819353573:6.18665300116326,18.7111033243127:2.49751145238219,35.1835226174444:4.0581851525433,18.9767847768962:2.42328190788463,38.9092192286626:5.57110633447008,14.7188846371137:4.0965026039516,12.643081182614:4.94169522177693,12.7743115066551:4.88099099743168,21.805496327579:1.25382113785794,34.6659194794483:3.87271029095666;-0.926050364272809;4;11
2, 3, 4, 1;1;35.7271910179406:5.71551985484292,33.4854866843671:6.60366454517853,8.17056145751849:3.25653985003962,0.769072468392551:0.302247887634164,30.2528752246872:7.89763501026043,27.6081544579938:8.95745129759018,1.24996118247509:0.472206316869731,47.1662189578637:1.13708357596418,5.5884970119223:2.24004877172604,43.2918420410715:2.68315599729876,5.1722799311392:2.09561220916589,26.7092747380957:9.31511105324908,11.4254967658781:4.56728520897221,34.9278953508474:6.03088317186609,35.2159905480221:5.92536726324796,33.1657854723744:6.75206962301417,34.2632984276861:6.30548515176242,15.7556584454142:6.2798670604455,27.5937714264728:8.98409810341866,5.905180668924:2.35917261811999;0.132069879969011;4;5
4, 3, 2, 1;4;44.6999453823082:7.88909512729499,26.0290331207216:0.411830712757259,4.13532726233825:8.3444970647869,47.7342142607085:9.08559605912269,8.50925298873335:6.58922052986445,15.6935361679643:3.71873847692184,14.7654253523797:4.09777736730195,4.45113704772666:8.21996105020398,23.9956162986346:0.399266123736696,1.41540544573218:9.42140797877884,30.2488143905066:2.0975330961699,41.5627921116538:6.64971114211612,46.6720307362266:8.65226121410455,10.303534171544:5.89173814347338,19.2820705124177:2.28468236501158,44.2016945453361:7.68966785662729,31.6278132144362:2.65393373252465,8.59609127510339:6.56817797659899,42.7401836961508:7.09489355389337,9.4290329143405:6.20948460863495;0.0134251753185356;3;8
4, 3, 2, 1;4;42.0035544317216:6.80692147869926,47.2337823128328:8.88412180848151,32.0895798504353:2.84583801624562,37.7038785838522:5.07850542670403,18.8154445029795:2.48191650753482,49.1153435315937:9.65645896225765,7.14096949668601:7.11102435386582,12.0902752038091:5.1713163407014,16.0439847386442:3.56709915545995,17.2977338428609:3.08273881044341,17.0756000326946:3.17869445814402,6.51201780419797:7.40493503296962,19.5256281760521:2.18208622374406,45.7078348379582:8.29532782358129,29.7898076823913:1.92366777925533,40.4695393634029:6.19277624298792,39.6031733136624:5.82718275956803,9.67484900029376:6.13034440243865,23.4912053914741:0.608971259072822,29.1692483820952:1.6760884288846;1.78280333145871;2;3
4, 1, 3, 2;4;37.608262791764:5.02844459203597,21.9214994227514:1.23241834015465,39.2636184464209:5.70467585241116,49.0174029255286:9.60616449680147,29.3311012792401:1.73113506850831,49.5863589923829:9.82000227423339,37.3524470138364:4.93206685782305,21.9351895386353:1.22549168229353,20.0112035730854:2.00483084198287,26.3155261287466:0.5207611788888,42.8809396340512:7.14770506277687,25.4141892772168:0.168142922144984,30.149164760951:2.06015373645099,0.0381611054763198:10.003314553429,11.2266984535381:5.51308150914378,17.1591326245107:3.14138939252233,23.6394221545197:0.539132859831616,35.6761565548368:4.27267465676088,3.68088302202523:8.52429153877377,14.8978766752407:4.02258159556739;1.81518865914039;?;5
4, 3, 2, 1;1;29.4414671021514:1.77528110594657,41.8634476140141:6.73966783978173,49.7541482560337:9.89238216125602,3.46554606221616:8.60491335945153,13.034427841194:4.782012426173,4.5585006242618:8.17206722025674,11.3846296560951:5.44469380214065,22.6073852507398:0.935848440316554,34.1287240851671:3.65344814419394,2.5374967022799:8.98103597486571,38.467846380081:5.38885925328903,27.9658252838999:1.19692677654698,45.3508782433346:8.14886254429828,41.4627391379327:6.59489973524505,1.56377438688651:9.36270263468271,20.5873900442384:1.76369088327559,49.5551941916347:9.82278125458184,17.8316974197514:2.86713199387515,40.1726198848337:6.06393906979275,40.2919041924179:6.11417762897707;-1.80348002640111;3;6
1, 2, 3, 4;1;12.000730028376:4.79942931948985,33.4077079081908:6.63702147373068,18.9083130215295:7.54831409436683,37.2218355652876:5.12717349371199,30.4503945750184:7.81301171049527,1.52908645104617:0.616010399006225,5.77299855649471:2.31586024538812,12.3924200190231:4.95262109818568,10.8418143237941:4.33885512896838,48.7419633194804:0.506098617465463,49.7475225827657:0.119561634792787,39.9639625684358:4.02496298025854,11.5441272268072:4.63467122936152,43.8170655979775:2.4845460047107,34.024050028529:6.4180414283562,3.71737529058009:1.47834572031414,18.9246141817421:7.56039131815756,8.88733332976699:3.54310563447208,40.327463648282:3.87759340813035,35.238834284246:5.90687662093806;-1.38866484410853;2;6
3, 4, 2, 1;4;45.0455498066731:8.01269601000934,49.7433624695987:9.90316504764471,10.1523558376357:5.94162347501096,15.7885235617869:3.6943326714533,36.310467030853:4.53539799578566,14.6590395597741:4.14311333233726,46.8772888300009:8.75875639929589,18.5329828760587:2.586191594756,44.5500047528185:7.82671780128035,44.6788519038819:7.89079430620248,42.9956131381914:7.20848735451615,7.48915645526722:6.99653908336987,26.9158207112923:0.753816689712462,3.51218066643924:8.60113434855039,22.6631090277806:0.94350159184531,0.738038413692266:9.68314152244422,3.83517139125615:8.47027802987896,35.2786104660481:4.11330920586693,0.854113372042775:9.66346941236926,29.3305135914125:1.73102379452263;-0.730324217349998;1;10
3, 4, 2, 1;4;21.9020847696811:1.21340328558917,36.448076646775:4.5830579715057,1.79084055125713:9.27597996171232,36.4322133129463:4.57734528247873,28.9567748084664:1.58171902964868,27.2113785380498:0.88787794404375,6.67484212899581:7.32515525511047,7.67176848603413:6.92806892302709,24.4028804707341:0.236121255473241,13.9684499939904:4.4040421375328,43.6559656402096:7.46340027128736,34.1182839940302:3.6342162218901,38.5766336345114:5.42799026134424,1.30944007541984:9.47148629056809,30.4373832652345:2.17520929692424,4.85294772079214:8.04614926045779,16.0688795032911:3.56629059287469,41.5666215238161:6.62729089252742,7.88757239934057:6.84332222758875,48.3395559247583:9.31718449554141;0.0324318634948237;2;7
2, 1, 4, 3;?;19.0413398318924:2.37941193190471,33.0520849092864:3.20713887964556,44.8122749687172:7.94009914920087,26.1463191593066:0.447104452266842,37.3447863035835:4.9200741192772,3.02538558607921:8.79825558023319,37.4660012079403:5.01385035115533,49.4826831971295:9.78279490712237,24.3732220958918:0.250248924806424,41.8714391184039:6.75572338105123,0.55408802581951:9.78146630488329,35.300577536691:4.1289744854443,4.64308181544766:8.14342181507346,26.5730207553133:0.630058485566951,45.5271645681933:8.21055614750985,2.85779586993158:8.85570310313077,22.7404178003781:0.906065416206264,17.8971305605955:2.84977149948734,40.3929998748936:6.15026025747283,4.76037829648703:8.09975530684128;-0.989627831578289;1;8
4, 3, 2, 1;4;48.7331181531772:9.49683538038281,29.5167047996074:1.81168762270513,34.7602411173284:3.91618057090005,36.6511284024455:4.64054682474506,19.8653076775372:2.04597902020437,11.1950110411271:5.53162146185409,3.62770243082196:8.54240241664398,13.7588438694365:4.47720760780707,34.7521568182856:3.89656153971977,34.9855137639679:3.99885043838019,39.1484751598909:5.65066666921561,34.9376140860841:3.96210924558825,23.0360321467742:0.784808375494792,1.23933727154508:9.51155213661369,22.460257820785:1.02284991643988,41.7231187107973:6.68801664925896,40.367771149613:6.15429280614941,20.6594347488135:1.74982115040278,18.0732756736688:2.78671478382205,47.1580737619661:8.86574502408449;-0.184695303366963;3;7
3, 4, 1, 2;4;17.839504731819:2.88048428547968,41.1537793697789:6.47404430862617,46.2449896149337:8.49053334925683,10.4080395540223:5.83823773350507,29.6431036433205:1.84323534861534,25.9964653057978:0.404496334903747,39.5374681451358:5.81787917619868,1.10308072762564:9.5550795025303,5.89012483833358:7.64930694424052,37.3579851351678:4.93333498188562,16.3354749791324:3.45020351322058,33.4167125634849:3.36185041960357,16.1702858516946:3.51818447693396,1.05068023549393:9.57295949115966,45.0367372832261:8.01798397416055,36.8660207604989:4.73406229465947,19.2509960965253:2.28513482476821,34.1442701872438:3.66494353886567,37.535110511817:5.00821261172008,39.212590851821:5.67140433236098;-0.740959963399235;3;3
2, 1, 3, 4;1;32.3254287824966:7.09330026002818,20.9233155590482:8.37462105435681,3.90997848007828:1.57652808989072,7.90648732800037:3.16320500086974,15.4842077521607:6.18109482826251,29.6048501157202:8.16227222230588,5.38964195875451:2.15532034041964,24.7928936150856:9.91691368201474,15.5714374501258:6.22520787254782,47.1781035535969:1.13522977020826,37.9720181808807:4.80769744807727,34.7313214209862:6.11597211550761,25.3088838653639:9.85387557106849,4.33240049751475:1.72038778278937,33.9196322369389:6.42921257649346,3.21395850041881:1.25864819794244,40.7337775104679:3.71847919549395,49.4064649334177:0.218064482966277,24.2408218909986:9.68521363357306,13.2700402056798:5.29458591544537;0.423586659407335;2;12
1, 2, 3, 4;1;10.5763664003462:4.21471638896478,29.1882004472427:8.3331719736607,32.4194550281391:7.04478142929126,43.7707308214158:2.4874011900602,10.7018526410684:4.29334286036708,29.9917681375518:8.01442259655922,7.33634951757267:2.91940268820933,17.1394276199862:6.87479547800222,39.7289800690487:4.12507951584155,15.4923966038041:6.2113674894599,38.2931734784506:4.68451559414693,30.2999117877334:7.86833380303131,41.7035550461151:3.31489816441024,27.0563318044879:9.1956242925374,13.6697127134539:5.48244853233301,10.0919427000917:4.03313439585056,30.6146203540266:7.75558841419599,49.6208370896056:0.157091628393937,40.922394534573:3.6229145544008,40.9752845880575:3.59776355454347;-0.127873820553049;1;6
2, 3, 1, 4;1;25.4287588526495:9.83842951148546,41.359065042343:3.44784551875393,37.3755075735971:5.06359150416477,22.2482822951861:8.89375091450716,48.6623272649013:0.543215591572916,43.724824662786:2.51991343506197,14.7075778222643:5.88969491039801,45.618393807672:1.74703345223631,34.8393859923817:6.07039058913914,24.0915392991155:9.65067456715715,45.9926017094404:1.61456997916754,6.62634134059772:2.65069535813958,23.5083285486326:9.41426147060305,13.8256766018458:5.53303443887755,43.2269953307696:2.70833673536632,25.8793335640803:9.66306078146047,7.68454386852682:3.09115648586932,42.3467655666173:3.08344887280399,44.0925745293498:2.36041386707092,12.0998223195784:4.83811173439426;-0.346214719820912;3;12
4, 1, 3, 2;4;12.676404369995:4.94231864376129,42.7521044155583:7.09826620409733,34.1264166869223:3.64771763585885,26.5617156284861:0.617669035123847,1.30469904979691:9.49913167582403,6.87708939658478:7.24296561983979,0.510769267566502:9.80451634310803,48.2569670886733:9.30323429608844,27.9454310890287:1.16974864064386,46.7517461511306:8.70143170642613,37.7062182174996:5.07596008158552,22.379856382031:1.05311474278106,34.693526790943:3.87939641496404,37.2841973789036:4.91686862621911,0.645695137791336:9.74284325668829,37.0088925468735:4.79304697760168,34.8044383572415:3.92397543722174,43.349351012148:7.35869427662604,38.7633352889679:5.50781121973552,15.7012217212468:3.71087132649279;-0.451980157736645;2;4
3, 2, 1, 4;2;49.2374030756764:0.303996949306921,35.308686865028:5.88487659767082,5.48474955139682:2.19909718669239,24.9221028760076:10.0274276830498,8.00139852799475:3.20810874963911,36.3466690527275:5.45087405369743,22.203261370305:8.89385805145491,46.3486672029831:1.45481017357227,21.2073712493293:8.47221660120521,47.4575692904182:1.00974964679058,9.17032284196466:3.6786849197859,7.54488168749958:3.03247470657817,27.1260482259095:9.14665173174843,1.12208930077031:0.439292138824578,24.2393025197089:9.6945497928904,31.4556024968624:7.41822317801822,34.5408683875576:6.18205182445582,45.2753165620379:1.89440186243075,23.8256471115164:9.54166920154122,43.1920737377368:2.71454664232221;0.82983521224022;4;6
4, 3, 2, 1;4;7.70578624214977:6.90225067383705,26.1383871547878:0.443069887377887,5.60731032164767:7.76950065494158,34.3312036944553:3.7158465950067,46.6747338417917:8.65729654370526,7.12282208260149:7.14846233772801,38.6860626167618:5.46688193149943,1.80050304625183:9.29424247390935,41.4600652875379:6.58444810497734,41.8477542465553:6.76055470811282,28.9474927354604:1.57570625183366,35.9081267029978:4.35947038434537,21.8535054125823:1.26044652780941,12.6557495561428:4.94188467556673,24.1479678428732:0.34564803960297,44.9682780425064:7.99592913781067,19.3542698863894:2.25112981829389,26.8228835426271:0.735190299298498,24.4029926485382:0.24552749292073,43.1637121830136:7.257443410692;1.86165953173792;2;6
1, 4, 3, 2;2;2.96230589738116:8.82995496367513,22.5756841013208:0.97427164939696,32.4009663425386:2.9650839002038,49.3943135021254:9.74640162303753,21.5860394993797:1.39289273859523,46.7161408043467:8.67984955275949,1.28350727027282:9.47875504899244,12.9014238365926:4.84474410225744,10.8765360317193:5.65925070735328,46.0779732791707:8.44058825241775,14.9615349597298:4.00621102325595,25.7573384209536:0.319703713664287,40.1900251279585:6.05633730561394,1.04556496953592:9.58362335220855,39.9134825449437:5.96353380045231,13.6770565062761:4.54209787795101,21.334926225245:1.4778803689536,0.487826019525528:9.81623938403947,14.5101716625504:4.19837560325212,31.8160570808686:2.71056911714604;-1.18023962722149;3;4
4, 3, 2, 1;4;28.8193732383661:1.53688199651543,30.8541885227896:2.33009762264629,6.17114483611658:7.52607221845284,40.5664755147882:6.23559855510998,49.5231077075005:9.81648306326434,17.5118727260269:2.9887865138072,48.7181155476719:9.47778425597979,27.1750646294095:0.849232851644532,4.74914513761178:8.10880429232006,20.4450830933638:1.81927842767234,30.0968251540326:2.0359654508792,38.8818060047925:5.54564717556306,25.3543614642695:0.150582406996328,32.9267963184975:3.17227558226409,32.9926614300348:3.20054249580216,19.6398457977921:2.13697803509306,26.1839636368677:0.468370520749101,33.9869267540053:3.60692747601333,39.650806505233:5.85599825102123,40.3645268990658:6.15749841466187;1.30601238764138;2;5
1, 3, 2, 4;4;25.031905178912:-0.00134994142938459,35.9653516323306:4.3741532793524,18.5970226651989:2.55917679835156,37.5083715422079:5.01041027410681,2.16230520745739:9.1317715130818,19.6342178736813:2.14631636528193,13.9586729812436:4.41479217200549,8.9567081653513:6.42874592067407,12.4910667072982:5.00314919307694,29.8519570147619:1.92951364512302,42.5864604534581:7.03618022463191,45.4367047757842:8.17589281260729,7.11839504074305:7.15616490821902,26.997524604667:0.78081616885821,47.6133796968497:9.03843293763684,39.2844121088274:5.71519472600821,44.5079343044199:7.81576718608199,0.922264298424125:9.63078288288396,12.2636361396872:5.08053804715376,34.4913945067674:3.78804087127213;0.137953511374889;4;3
